model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,91,desc,desc,ko,zh,ja,ja,無責任な,负责,"""负责""의 반대말은 """,不负责,8939,7643,1295,1287,5.9375,5.90625,-0.03125,3.4375,3.1875,-0.25,2.0
qwen3-4b,91,desc,desc,ko,zh,ja,ja,無責任,负责,"""负责""의 반대말은 """,不负责,8939,7643,1295,1287,5.9375,5.90625,-0.03125,3.4375,3.1875,-0.25,2.0
qwen3-4b,91,desc,desc,ko,zh,ja,ko,무책임한,负责,"""负责""의 반대말은 """,不负责,8939,7643,0,0,16.5,16.5,0.0,14.0,13.78125,-0.21875,2.0
qwen3-4b,91,desc,desc,ko,zh,ja,zh,不负责,负责,"""负责""의 반대말은 """,不负责,8939,7643,8939,7643,2.5,2.71875,0.21875,0.0,0.0,0.0,2.0
qwen3-4b,91,desc,val,ko,zh,ja,de,unverantwortlich,负责,"""负责""의 반대말은 """,不负责,8939,46,7419,12375,2.8125,5.375,2.5625,0.3125,-6.0,-6.3125,2.0
qwen3-4b,91,desc,val,ko,zh,ja,en,irresponsible,负责,"""负责""의 반대말은 """,不负责,8939,46,21014,46496,0.96875,3.4375,2.46875,-1.53125,-7.9375,-6.40625,2.0
qwen3-4b,91,desc,val,ko,zh,ja,es,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,46,21014,46496,0.96875,3.4375,2.46875,-1.53125,-7.9375,-6.40625,2.0
qwen3-4b,91,desc,val,ko,zh,ja,fr,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,46,21014,46496,0.96875,3.4375,2.46875,-1.53125,-7.9375,-6.40625,2.0
qwen3-4b,91,desc,val,ko,zh,ja,ja,無責任な,负责,"""负责""의 반대말은 """,不负责,8939,46,1295,1,5.9375,14.25,8.3125,3.4375,2.875,-0.5625,2.0
qwen3-4b,91,desc,val,ko,zh,ja,ja,無責任,负责,"""负责""의 반대말은 """,不负责,8939,46,1295,1,5.9375,14.25,8.3125,3.4375,2.875,-0.5625,2.0
qwen3-4b,91,desc,val,ko,zh,ja,ko,무책임한,负责,"""负责""의 반대말은 """,不负责,8939,46,0,40,16.5,11.5,-5.0,14.0,0.125,-13.875,2.0
qwen3-4b,91,desc,val,ko,zh,ja,zh,不负责,负责,"""负责""의 반대말은 """,不负责,8939,46,8939,46,2.5,11.375,8.875,0.0,0.0,0.0,2.0
qwen3-4b,91,desc,freq,ko,zh,ja,de,unverantwortlich,负责,"""负责""의 반대말은 """,不负责,8939,1080,7419,42091,2.8125,-0.1435546875,-2.9560546875,0.3125,-6.4560546875,-6.7685546875,2.0
qwen3-4b,91,desc,freq,ko,zh,ja,en,irresponsible,负责,"""负责""의 반대말은 """,不负责,8939,1080,21014,59462,0.96875,-1.1015625,-2.0703125,-1.53125,-7.4140625,-5.8828125,2.0
qwen3-4b,91,desc,freq,ko,zh,ja,es,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,1080,21014,59462,0.96875,-1.1015625,-2.0703125,-1.53125,-7.4140625,-5.8828125,2.0
qwen3-4b,91,desc,freq,ko,zh,ja,fr,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,1080,21014,59462,0.96875,-1.1015625,-2.0703125,-1.53125,-7.4140625,-5.8828125,2.0
qwen3-4b,91,desc,freq,ko,zh,ja,ja,無責任な,负责,"""负责""의 반대말은 """,不负责,8939,1080,1295,1,5.9375,13.4375,7.5,3.4375,7.125,3.6875,2.0
qwen3-4b,91,desc,freq,ko,zh,ja,ja,無責任,负责,"""负责""의 반대말은 """,不负责,8939,1080,1295,1,5.9375,13.4375,7.5,3.4375,7.125,3.6875,2.0
qwen3-4b,91,desc,freq,ko,zh,ja,ko,무책임한,负责,"""负责""의 반대말은 """,不负责,8939,1080,0,581,16.5,7.25,-9.25,14.0,0.9375,-13.0625,2.0
qwen3-4b,91,desc,freq,ko,zh,ja,zh,不负责,负责,"""负责""의 반대말은 """,不负责,8939,1080,8939,1080,2.5,6.3125,3.8125,0.0,0.0,0.0,2.0
qwen3-4b,91,val,desc,ko,zh,ja,de,unverantwortlich,负责,"""负责""의 반대말은 """,不负责,8939,31468,7419,20542,2.8125,0.4140625,-2.3984375,0.3125,0.912109375,0.599609375,2.0
qwen3-4b,91,val,desc,ko,zh,ja,en,irresponsible,负责,"""负责""의 반대말은 """,不负责,8939,31468,21014,32463,0.96875,-0.5703125,-1.5390625,-1.53125,-0.072265625,1.458984375,2.0
qwen3-4b,91,val,desc,ko,zh,ja,es,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,31468,21014,32463,0.96875,-0.5703125,-1.5390625,-1.53125,-0.072265625,1.458984375,2.0
qwen3-4b,91,val,desc,ko,zh,ja,fr,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,31468,21014,32463,0.96875,-0.5703125,-1.5390625,-1.53125,-0.072265625,1.458984375,2.0
qwen3-4b,91,val,desc,ko,zh,ja,ja,無責任な,负责,"""负责""의 반대말은 """,不负责,8939,31468,1295,3969,5.9375,3.3125,-2.625,3.4375,3.810546875,0.373046875,2.0
qwen3-4b,91,val,desc,ko,zh,ja,ja,無責任,负责,"""负责""의 반대말은 """,不负责,8939,31468,1295,3969,5.9375,3.3125,-2.625,3.4375,3.810546875,0.373046875,2.0
qwen3-4b,91,val,desc,ko,zh,ja,ko,무책임한,负责,"""负责""의 반대말은 """,不负责,8939,31468,0,5,16.5,13.75,-2.75,14.0,14.248046875,0.248046875,2.0
qwen3-4b,91,val,desc,ko,zh,ja,zh,不负责,负责,"""负责""의 반대말은 """,不负责,8939,31468,8939,31468,2.5,-0.498046875,-2.998046875,0.0,0.0,0.0,2.0
qwen3-4b,91,val,val,ko,zh,ja,de,unverantwortlich,负责,"""负责""의 반대말은 """,不负责,8939,34189,7419,23042,2.8125,-0.0206298828125,-2.8331298828125,0.3125,0.8543701171875,0.5418701171875,2.0
qwen3-4b,91,val,val,ko,zh,ja,en,irresponsible,负责,"""负责""의 반대말은 """,不负责,8939,34189,21014,27606,0.96875,-0.400390625,-1.369140625,-1.53125,0.474609375,2.005859375,2.0
qwen3-4b,91,val,val,ko,zh,ja,es,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,34189,21014,27606,0.96875,-0.400390625,-1.369140625,-1.53125,0.474609375,2.005859375,2.0
qwen3-4b,91,val,val,ko,zh,ja,fr,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,34189,21014,27606,0.96875,-0.400390625,-1.369140625,-1.53125,0.474609375,2.005859375,2.0
qwen3-4b,91,val,val,ko,zh,ja,ja,無責任な,负责,"""负责""의 반대말은 """,不负责,8939,34189,1295,6756,5.9375,2.171875,-3.765625,3.4375,3.046875,-0.390625,2.0
qwen3-4b,91,val,val,ko,zh,ja,ja,無責任,负责,"""负责""의 반대말은 """,不负责,8939,34189,1295,6756,5.9375,2.171875,-3.765625,3.4375,3.046875,-0.390625,2.0
qwen3-4b,91,val,val,ko,zh,ja,ko,무책임한,负责,"""负责""의 반대말은 """,不负责,8939,34189,0,6,16.5,13.875,-2.625,14.0,14.75,0.75,2.0
qwen3-4b,91,val,val,ko,zh,ja,zh,不负责,负责,"""负责""의 반대말은 """,不负责,8939,34189,8939,34189,2.5,-0.875,-3.375,0.0,0.0,0.0,2.0
qwen3-4b,91,val,freq,ko,zh,ja,de,unverantwortlich,负责,"""负责""의 반대말은 """,不负责,8939,85,7419,25184,2.8125,-1.3828125,-4.1953125,0.3125,-8.2578125,-8.5703125,2.0
qwen3-4b,91,val,freq,ko,zh,ja,en,irresponsible,负责,"""负责""의 반대말은 """,不负责,8939,85,21014,44030,0.96875,-2.625,-3.59375,-1.53125,-9.5,-7.96875,2.0
qwen3-4b,91,val,freq,ko,zh,ja,es,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,85,21014,44030,0.96875,-2.625,-3.59375,-1.53125,-9.5,-7.96875,2.0
qwen3-4b,91,val,freq,ko,zh,ja,fr,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,85,21014,44030,0.96875,-2.625,-3.59375,-1.53125,-9.5,-7.96875,2.0
qwen3-4b,91,val,freq,ko,zh,ja,ja,無責任な,负责,"""负责""의 반대말은 """,不负责,8939,85,1295,25,5.9375,8.5,2.5625,3.4375,1.625,-1.8125,2.0
qwen3-4b,91,val,freq,ko,zh,ja,ja,無責任,负责,"""负责""의 반대말은 """,不负责,8939,85,1295,25,5.9375,8.5,2.5625,3.4375,1.625,-1.8125,2.0
qwen3-4b,91,val,freq,ko,zh,ja,ko,무책임한,负责,"""负责""의 반대말은 """,不负责,8939,85,0,175,16.5,6.03125,-10.46875,14.0,-0.84375,-14.84375,2.0
qwen3-4b,91,val,freq,ko,zh,ja,zh,不负责,负责,"""负责""의 반대말은 """,不负责,8939,85,8939,85,2.5,6.875,4.375,0.0,0.0,0.0,2.0
qwen3-4b,91,freq,desc,ko,zh,ja,de,unverantwortlich,负责,"""负责""의 반대말은 """,不负责,8939,14344,7419,8618,2.8125,2.421875,-0.390625,0.3125,0.890625,0.578125,2.0
qwen3-4b,91,freq,desc,ko,zh,ja,en,irresponsible,负责,"""负责""의 반대말은 """,不负责,8939,14344,21014,12852,0.96875,1.7265625,0.7578125,-1.53125,0.1953125,1.7265625,2.0
qwen3-4b,91,freq,desc,ko,zh,ja,es,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,14344,21014,12852,0.96875,1.7265625,0.7578125,-1.53125,0.1953125,1.7265625,2.0
qwen3-4b,91,freq,desc,ko,zh,ja,fr,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,14344,21014,12852,0.96875,1.7265625,0.7578125,-1.53125,0.1953125,1.7265625,2.0
qwen3-4b,91,freq,desc,ko,zh,ja,ja,無責任な,负责,"""负责""의 반대말은 """,不负责,8939,14344,1295,1815,5.9375,5.1875,-0.75,3.4375,3.65625,0.21875,2.0
qwen3-4b,91,freq,desc,ko,zh,ja,ja,無責任,负责,"""负责""의 반대말은 """,不负责,8939,14344,1295,1815,5.9375,5.1875,-0.75,3.4375,3.65625,0.21875,2.0
qwen3-4b,91,freq,desc,ko,zh,ja,ko,무책임한,负责,"""负责""의 반대말은 """,不负责,8939,14344,0,1,16.5,15.9375,-0.5625,14.0,14.40625,0.40625,2.0
qwen3-4b,91,freq,desc,ko,zh,ja,zh,不负责,负责,"""负责""의 반대말은 """,不负责,8939,14344,8939,14344,2.5,1.53125,-0.96875,0.0,0.0,0.0,2.0
qwen3-4b,91,freq,val,ko,zh,ja,de,unverantwortlich,负责,"""负责""의 반대말은 """,不负责,8939,4,7419,737,2.8125,8.0,5.1875,0.3125,-4.875,-5.1875,2.0
qwen3-4b,91,freq,val,ko,zh,ja,en,irresponsible,负责,"""负责""의 반대말은 """,不负责,8939,4,21014,3735,0.96875,6.1875,5.21875,-1.53125,-6.6875,-5.15625,2.0
qwen3-4b,91,freq,val,ko,zh,ja,es,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,4,21014,3735,0.96875,6.1875,5.21875,-1.53125,-6.6875,-5.15625,2.0
qwen3-4b,91,freq,val,ko,zh,ja,fr,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,4,21014,3735,0.96875,6.1875,5.21875,-1.53125,-6.6875,-5.15625,2.0
qwen3-4b,91,freq,val,ko,zh,ja,ja,無責任な,负责,"""负责""의 반대말은 """,不负责,8939,4,1295,276,5.9375,9.125,3.1875,3.4375,-3.75,-7.1875,2.0
qwen3-4b,91,freq,val,ko,zh,ja,ja,無責任,负责,"""负责""의 반대말은 """,不负责,8939,4,1295,276,5.9375,9.125,3.1875,3.4375,-3.75,-7.1875,2.0
qwen3-4b,91,freq,val,ko,zh,ja,ko,무책임한,负责,"""负责""의 반대말은 """,不负责,8939,4,0,8,16.5,12.5,-4.0,14.0,-0.375,-14.375,2.0
qwen3-4b,91,freq,val,ko,zh,ja,zh,不负责,负责,"""负责""의 반대말은 """,不负责,8939,4,8939,4,2.5,12.875,10.375,0.0,0.0,0.0,2.0
qwen3-4b,91,freq,freq,ko,zh,ja,de,unverantwortlich,负责,"""负责""의 반대말은 """,不负责,8939,7813,7419,6292,2.8125,2.84375,0.03125,0.3125,0.359375,0.046875,2.0
qwen3-4b,91,freq,freq,ko,zh,ja,en,irresponsible,负责,"""负责""의 반대말은 """,不负责,8939,7813,21014,15076,0.96875,1.3671875,0.3984375,-1.53125,-1.1171875,0.4140625,2.0
qwen3-4b,91,freq,freq,ko,zh,ja,es,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,7813,21014,15076,0.96875,1.3671875,0.3984375,-1.53125,-1.1171875,0.4140625,2.0
qwen3-4b,91,freq,freq,ko,zh,ja,fr,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,7813,21014,15076,0.96875,1.3671875,0.3984375,-1.53125,-1.1171875,0.4140625,2.0
qwen3-4b,91,freq,freq,ko,zh,ja,ja,無責任な,负责,"""负责""의 반대말은 """,不负责,8939,7813,1295,1732,5.9375,5.125,-0.8125,3.4375,2.640625,-0.796875,2.0
qwen3-4b,91,freq,freq,ko,zh,ja,ja,無責任,负责,"""负责""의 반대말은 """,不负责,8939,7813,1295,1732,5.9375,5.125,-0.8125,3.4375,2.640625,-0.796875,2.0
qwen3-4b,91,freq,freq,ko,zh,ja,ko,무책임한,负责,"""负责""의 반대말은 """,不负责,8939,7813,0,0,16.5,16.125,-0.375,14.0,13.640625,-0.359375,2.0
qwen3-4b,91,freq,freq,ko,zh,ja,zh,不负责,负责,"""负责""의 반대말은 """,不负责,8939,7813,8939,7813,2.5,2.484375,-0.015625,0.0,0.0,0.0,2.0
qwen3-4b,91,desc,desc,ko,zh,ko,de,unverantwortlich,负责,"""负责""의 반대말은 """,不负责,8939,531,7419,3476,2.8125,4.5,1.6875,0.3125,-3.34375,-3.65625,2.0
qwen3-4b,91,desc,desc,ko,zh,ko,en,irresponsible,负责,"""负责""의 반대말은 """,不负责,8939,531,21014,14951,0.96875,2.046875,1.078125,-1.53125,-5.796875,-4.265625,2.0
qwen3-4b,91,desc,desc,ko,zh,ko,es,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,531,21014,14951,0.96875,2.046875,1.078125,-1.53125,-5.796875,-4.265625,2.0
qwen3-4b,91,desc,desc,ko,zh,ko,fr,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,531,21014,14951,0.96875,2.046875,1.078125,-1.53125,-5.796875,-4.265625,2.0
qwen3-4b,91,desc,desc,ko,zh,ko,ja,無責任な,负责,"""负责""의 반대말은 """,不负责,8939,531,1295,198,5.9375,9.4375,3.5,3.4375,1.59375,-1.84375,2.0
qwen3-4b,91,desc,desc,ko,zh,ko,ja,無責任,负责,"""负责""의 반대말은 """,不负责,8939,531,1295,198,5.9375,9.4375,3.5,3.4375,1.59375,-1.84375,2.0
qwen3-4b,91,desc,desc,ko,zh,ko,ko,무책임한,负责,"""负责""의 반대말은 """,不负责,8939,531,0,0,16.5,16.25,-0.25,14.0,8.40625,-5.59375,2.0
qwen3-4b,91,desc,desc,ko,zh,ko,zh,不负责,负责,"""负责""의 반대말은 """,不负责,8939,531,8939,531,2.5,7.84375,5.34375,0.0,0.0,0.0,2.0
qwen3-4b,91,desc,val,ko,zh,ko,de,unverantwortlich,负责,"""负责""의 반대말은 """,不负责,8939,45841,7419,30945,2.8125,3.25,0.4375,0.3125,0.765625,0.453125,2.0
qwen3-4b,91,desc,val,ko,zh,ko,en,irresponsible,负责,"""负责""의 반대말은 """,不负责,8939,45841,21014,41399,0.96875,2.703125,1.734375,-1.53125,0.21875,1.75,2.0
qwen3-4b,91,desc,val,ko,zh,ko,es,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,45841,21014,41399,0.96875,2.703125,1.734375,-1.53125,0.21875,1.75,2.0
qwen3-4b,91,desc,val,ko,zh,ko,fr,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,45841,21014,41399,0.96875,2.703125,1.734375,-1.53125,0.21875,1.75,2.0
qwen3-4b,91,desc,val,ko,zh,ko,ja,無責任な,负责,"""负责""의 반대말은 """,不负责,8939,45841,1295,1408,5.9375,7.6875,1.75,3.4375,5.203125,1.765625,2.0
qwen3-4b,91,desc,val,ko,zh,ko,ja,無責任,负责,"""负责""의 반대말은 """,不负责,8939,45841,1295,1408,5.9375,7.6875,1.75,3.4375,5.203125,1.765625,2.0
qwen3-4b,91,desc,val,ko,zh,ko,ko,무책임한,负责,"""负责""의 반대말은 """,不负责,8939,45841,0,11,16.5,12.75,-3.75,14.0,10.265625,-3.734375,2.0
qwen3-4b,91,desc,val,ko,zh,ko,zh,不负责,负责,"""负责""의 반대말은 """,不负责,8939,45841,8939,45841,2.5,2.484375,-0.015625,0.0,0.0,0.0,2.0
qwen3-4b,91,desc,freq,ko,zh,ko,de,unverantwortlich,负责,"""负责""의 반대말은 """,不负责,8939,97432,7419,131408,2.8125,-6.34375,-9.15625,0.3125,-2.828125,-3.140625,2.0
qwen3-4b,91,desc,freq,ko,zh,ko,en,irresponsible,负责,"""负责""의 반대말은 """,不负责,8939,97432,21014,131409,0.96875,-6.34375,-7.3125,-1.53125,-2.828125,-1.296875,2.0
qwen3-4b,91,desc,freq,ko,zh,ko,es,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,97432,21014,131409,0.96875,-6.34375,-7.3125,-1.53125,-2.828125,-1.296875,2.0
qwen3-4b,91,desc,freq,ko,zh,ko,fr,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,97432,21014,131409,0.96875,-6.34375,-7.3125,-1.53125,-2.828125,-1.296875,2.0
qwen3-4b,91,desc,freq,ko,zh,ko,ja,無責任な,负责,"""负责""의 반대말은 """,不负责,8939,97432,1295,36190,5.9375,0.76171875,-5.17578125,3.4375,4.27734375,0.83984375,2.0
qwen3-4b,91,desc,freq,ko,zh,ko,ja,無責任,负责,"""负责""의 반대말은 """,不负责,8939,97432,1295,36190,5.9375,0.76171875,-5.17578125,3.4375,4.27734375,0.83984375,2.0
qwen3-4b,91,desc,freq,ko,zh,ko,ko,무책임한,负责,"""负责""의 반대말은 """,不负责,8939,97432,0,51,16.5,12.6875,-3.8125,14.0,16.203125,2.203125,2.0
qwen3-4b,91,desc,freq,ko,zh,ko,zh,不负责,负责,"""负责""의 반대말은 """,不负责,8939,97432,8939,97432,2.5,-3.515625,-6.015625,0.0,0.0,0.0,2.0
qwen3-4b,91,val,desc,ko,zh,ko,de,unverantwortlich,负责,"""负责""의 반대말은 """,不负责,8939,6246,7419,5457,2.8125,2.0625,-0.75,0.3125,0.203125,-0.109375,2.0
qwen3-4b,91,val,desc,ko,zh,ko,en,irresponsible,负责,"""负责""의 반대말은 """,不负责,8939,6246,21014,11971,0.96875,0.8046875,-0.1640625,-1.53125,-1.0546875,0.4765625,2.0
qwen3-4b,91,val,desc,ko,zh,ko,es,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,6246,21014,11971,0.96875,0.8046875,-0.1640625,-1.53125,-1.0546875,0.4765625,2.0
qwen3-4b,91,val,desc,ko,zh,ko,fr,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,6246,21014,11971,0.96875,0.8046875,-0.1640625,-1.53125,-1.0546875,0.4765625,2.0
qwen3-4b,91,val,desc,ko,zh,ko,ja,無責任な,负责,"""负责""의 반대말은 """,不负责,8939,6246,1295,4636,5.9375,2.3125,-3.625,3.4375,0.453125,-2.984375,2.0
qwen3-4b,91,val,desc,ko,zh,ko,ja,無責任,负责,"""负责""의 반대말은 """,不负责,8939,6246,1295,4636,5.9375,2.3125,-3.625,3.4375,0.453125,-2.984375,2.0
qwen3-4b,91,val,desc,ko,zh,ko,ko,무책임한,负责,"""负责""의 반대말은 """,不负责,8939,6246,0,6,16.5,13.6875,-2.8125,14.0,11.828125,-2.171875,2.0
qwen3-4b,91,val,desc,ko,zh,ko,zh,不负责,负责,"""负责""의 반대말은 """,不负责,8939,6246,8939,6246,2.5,1.859375,-0.640625,0.0,0.0,0.0,2.0
qwen3-4b,91,val,val,ko,zh,ko,de,unverantwortlich,负责,"""负责""의 반대말은 """,不负责,8939,3651,7419,3970,2.8125,2.625,-0.1875,0.3125,-0.140625,-0.453125,2.0
qwen3-4b,91,val,val,ko,zh,ko,en,irresponsible,负责,"""负责""의 반대말은 """,不负责,8939,3651,21014,11762,0.96875,0.91796875,-0.05078125,-1.53125,-1.84765625,-0.31640625,2.0
qwen3-4b,91,val,val,ko,zh,ko,es,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,3651,21014,11762,0.96875,0.91796875,-0.05078125,-1.53125,-1.84765625,-0.31640625,2.0
qwen3-4b,91,val,val,ko,zh,ko,fr,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,3651,21014,11762,0.96875,0.91796875,-0.05078125,-1.53125,-1.84765625,-0.31640625,2.0
qwen3-4b,91,val,val,ko,zh,ko,ja,無責任な,负责,"""负责""의 반대말은 """,不负责,8939,3651,1295,2570,5.9375,3.3125,-2.625,3.4375,0.546875,-2.890625,2.0
qwen3-4b,91,val,val,ko,zh,ko,ja,無責任,负责,"""负责""의 반대말은 """,不负责,8939,3651,1295,2570,5.9375,3.3125,-2.625,3.4375,0.546875,-2.890625,2.0
qwen3-4b,91,val,val,ko,zh,ko,ko,무책임한,负责,"""负责""의 반대말은 """,不负责,8939,3651,0,7,16.5,13.375,-3.125,14.0,10.609375,-3.390625,2.0
qwen3-4b,91,val,val,ko,zh,ko,zh,不负责,负责,"""负责""의 반대말은 """,不负责,8939,3651,8939,3651,2.5,2.765625,0.265625,0.0,0.0,0.0,2.0
qwen3-4b,91,val,freq,ko,zh,ko,de,unverantwortlich,负责,"""负责""의 반대말은 """,不负责,8939,13466,7419,81165,2.8125,-4.3125,-7.125,0.3125,-4.658203125,-4.970703125,2.0
qwen3-4b,91,val,freq,ko,zh,ko,en,irresponsible,负责,"""负责""의 반대말은 """,不负责,8939,13466,21014,123863,0.96875,-6.78125,-7.75,-1.53125,-7.126953125,-5.595703125,2.0
qwen3-4b,91,val,freq,ko,zh,ko,es,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,13466,21014,123863,0.96875,-6.78125,-7.75,-1.53125,-7.126953125,-5.595703125,2.0
qwen3-4b,91,val,freq,ko,zh,ko,fr,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,13466,21014,123863,0.96875,-6.78125,-7.75,-1.53125,-7.126953125,-5.595703125,2.0
qwen3-4b,91,val,freq,ko,zh,ko,ja,無責任な,负责,"""负责""의 반대말은 """,不负责,8939,13466,1295,50075,5.9375,-2.609375,-8.546875,3.4375,-2.955078125,-6.392578125,2.0
qwen3-4b,91,val,freq,ko,zh,ko,ja,無責任,负责,"""负责""의 반대말은 """,不负责,8939,13466,1295,50075,5.9375,-2.609375,-8.546875,3.4375,-2.955078125,-6.392578125,2.0
qwen3-4b,91,val,freq,ko,zh,ko,ko,무책임한,负责,"""负责""의 반대말은 """,不负责,8939,13466,0,25,16.5,11.0,-5.5,14.0,10.654296875,-3.345703125,2.0
qwen3-4b,91,val,freq,ko,zh,ko,zh,不负责,负责,"""负责""의 반대말은 """,不负责,8939,13466,8939,13466,2.5,0.345703125,-2.154296875,0.0,0.0,0.0,2.0
qwen3-4b,91,freq,desc,ko,zh,ko,de,unverantwortlich,负责,"""负责""의 반대말은 """,不负责,8939,12,7419,1432,2.8125,5.15625,2.34375,0.3125,-7.21875,-7.53125,2.0
qwen3-4b,91,freq,desc,ko,zh,ko,en,irresponsible,负责,"""负责""의 반대말은 """,不负责,8939,12,21014,9609,0.96875,2.109375,1.140625,-1.53125,-10.265625,-8.734375,2.0
qwen3-4b,91,freq,desc,ko,zh,ko,es,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,12,21014,9609,0.96875,2.109375,1.140625,-1.53125,-10.265625,-8.734375,2.0
qwen3-4b,91,freq,desc,ko,zh,ko,fr,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,12,21014,9609,0.96875,2.109375,1.140625,-1.53125,-10.265625,-8.734375,2.0
qwen3-4b,91,freq,desc,ko,zh,ko,ja,無責任な,负责,"""负责""의 반대말은 """,不负责,8939,12,1295,9,5.9375,12.5625,6.625,3.4375,0.1875,-3.25,2.0
qwen3-4b,91,freq,desc,ko,zh,ko,ja,無責任,负责,"""负责""의 반대말은 """,不负责,8939,12,1295,9,5.9375,12.5625,6.625,3.4375,0.1875,-3.25,2.0
qwen3-4b,91,freq,desc,ko,zh,ko,ko,무책임한,负责,"""负责""의 반대말은 """,不负责,8939,12,0,1,16.5,14.375,-2.125,14.0,2.0,-12.0,2.0
qwen3-4b,91,freq,desc,ko,zh,ko,zh,不负责,负责,"""负责""의 반대말은 """,不负责,8939,12,8939,12,2.5,12.375,9.875,0.0,0.0,0.0,2.0
qwen3-4b,91,freq,val,ko,zh,ko,de,unverantwortlich,负责,"""负责""의 반대말은 """,不负责,8939,9,7419,208,2.8125,9.1875,6.375,0.3125,-4.0,-4.3125,2.0
qwen3-4b,91,freq,val,ko,zh,ko,en,irresponsible,负责,"""负责""의 반대말은 """,不负责,8939,9,21014,1403,0.96875,6.9375,5.96875,-1.53125,-6.25,-4.71875,2.0
qwen3-4b,91,freq,val,ko,zh,ko,es,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,9,21014,1403,0.96875,6.9375,5.96875,-1.53125,-6.25,-4.71875,2.0
qwen3-4b,91,freq,val,ko,zh,ko,fr,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,9,21014,1403,0.96875,6.9375,5.96875,-1.53125,-6.25,-4.71875,2.0
qwen3-4b,91,freq,val,ko,zh,ko,ja,無責任な,负责,"""负责""의 반대말은 """,不负责,8939,9,1295,48,5.9375,11.25,5.3125,3.4375,-1.9375,-5.375,2.0
qwen3-4b,91,freq,val,ko,zh,ko,ja,無責任,负责,"""负责""의 반대말은 """,不负责,8939,9,1295,48,5.9375,11.25,5.3125,3.4375,-1.9375,-5.375,2.0
qwen3-4b,91,freq,val,ko,zh,ko,ko,무책임한,负责,"""负责""의 반대말은 """,不负责,8939,9,0,32,16.5,11.8125,-4.6875,14.0,-1.375,-15.375,2.0
qwen3-4b,91,freq,val,ko,zh,ko,zh,不负责,负责,"""负责""의 반대말은 """,不负责,8939,9,8939,9,2.5,13.1875,10.6875,0.0,0.0,0.0,2.0
qwen3-4b,91,freq,freq,ko,zh,ko,de,unverantwortlich,负责,"""负责""의 반대말은 """,不负责,8939,12,7419,1432,2.8125,5.15625,2.34375,0.3125,-7.21875,-7.53125,2.0
qwen3-4b,91,freq,freq,ko,zh,ko,en,irresponsible,负责,"""负责""의 반대말은 """,不负责,8939,12,21014,9609,0.96875,2.109375,1.140625,-1.53125,-10.265625,-8.734375,2.0
qwen3-4b,91,freq,freq,ko,zh,ko,es,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,12,21014,9609,0.96875,2.109375,1.140625,-1.53125,-10.265625,-8.734375,2.0
qwen3-4b,91,freq,freq,ko,zh,ko,fr,irresponsable,负责,"""负责""의 반대말은 """,不负责,8939,12,21014,9609,0.96875,2.109375,1.140625,-1.53125,-10.265625,-8.734375,2.0
qwen3-4b,91,freq,freq,ko,zh,ko,ja,無責任な,负责,"""负责""의 반대말은 """,不负责,8939,12,1295,9,5.9375,12.5625,6.625,3.4375,0.1875,-3.25,2.0
